ALDER;CIVILSTAND;KØN;TID;OMRÅDE;INDHOLD
0 år;Gift/separeret;I alt;2014K4;København;0
0 år;Gift/separeret;I alt;2014K4;Aalborg;0
0 år;Gift/separeret;I alt;2014K4;Aarhus;0
0 år;Gift/separeret;I alt;2014K4;Esbjerg;0
0 år;Gift/separeret;I alt;2014K4;Odense;0
0 år;Gift/separeret;I alt;2014K4;Hele landet;0
0 år;Gift/separeret;I alt;2015K4;København;0
0 år;Gift/separeret;I alt;2015K4;Aalborg;0
0 år;Gift/separeret;I alt;2015K4;Aarhus;0
0 år;Gift/separeret;I alt;2015K4;Esbjerg;0
0 år;Gift/separeret;I alt;2015K4;Odense;0
0 år;Gift/separeret;I alt;2015K4;Hele landet;0
0 år;Gift/separeret;I alt;2016K4;København;0
0 år;Gift/separeret;I alt;2016K4;Aalborg;0
0 år;Gift/separeret;I alt;2016K4;Aarhus;0
0 år;Gift/separeret;I alt;2016K4;Esbjerg;0
0 år;Gift/separeret;I alt;2016K4;Odense;0
0 år;Gift/separeret;I alt;2016K4;Hele landet;0
0 år;Gift/separeret;I alt;2017K4;København;0
0 år;Gift/separeret;I alt;2017K4;Aalborg;0
0 år;Gift/separeret;I alt;2017K4;Aarhus;0
0 år;Gift/separeret;I alt;2017K4;Esbjerg;0
0 år;Gift/separeret;I alt;2017K4;Odense;0
0 år;Gift/separeret;I alt;2017K4;Hele landet;0
0 år;Gift/separeret;I alt;2018K4;København;0
0 år;Gift/separeret;I alt;2018K4;Aalborg;0
0 år;Gift/separeret;I alt;2018K4;Aarhus;0
0 år;Gift/separeret;I alt;2018K4;Esbjerg;0
0 år;Gift/separeret;I alt;2018K4;Odense;0
0 år;Gift/separeret;I alt;2018K4;Hele landet;0
0 år;Gift/separeret;I alt;2019K4;København;0
0 år;Gift/separeret;I alt;2019K4;Aalborg;0
0 år;Gift/separeret;I alt;2019K4;Aarhus;0
0 år;Gift/separeret;I alt;2019K4;Esbjerg;0
0 år;Gift/separeret;I alt;2019K4;Odense;0
0 år;Gift/separeret;I alt;2019K4;Hele landet;0
0 år;Gift/separeret;I alt;2020K4;København;0
0 år;Gift/separeret;I alt;2020K4;Aalborg;0
0 år;Gift/separeret;I alt;2020K4;Aarhus;0
0 år;Gift/separeret;I alt;2020K4;Esbjerg;0
0 år;Gift/separeret;I alt;2020K4;Odense;0
0 år;Gift/separeret;I alt;2020K4;Hele landet;0
0 år;Enke/enkemand;I alt;2008K4;København;0
0 år;Enke/enkemand;I alt;2008K4;Aalborg;0
0 år;Enke/enkemand;I alt;2008K4;Aarhus;0
0 år;Enke/enkemand;I alt;2008K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2008K4;Odense;0
0 år;Enke/enkemand;I alt;2008K4;Hele landet;0
0 år;Enke/enkemand;I alt;2009K4;København;0
0 år;Enke/enkemand;I alt;2009K4;Aalborg;0
0 år;Enke/enkemand;I alt;2009K4;Aarhus;0
0 år;Enke/enkemand;I alt;2009K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2009K4;Odense;0
0 år;Enke/enkemand;I alt;2009K4;Hele landet;0
0 år;Enke/enkemand;I alt;2010K4;København;0
0 år;Enke/enkemand;I alt;2010K4;Aalborg;0
0 år;Enke/enkemand;I alt;2010K4;Aarhus;0
0 år;Enke/enkemand;I alt;2010K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2010K4;Odense;0
0 år;Enke/enkemand;I alt;2010K4;Hele landet;0
0 år;Enke/enkemand;I alt;2011K4;København;0
0 år;Enke/enkemand;I alt;2011K4;Aalborg;0
0 år;Enke/enkemand;I alt;2011K4;Aarhus;0
0 år;Enke/enkemand;I alt;2011K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2011K4;Odense;0
0 år;Enke/enkemand;I alt;2011K4;Hele landet;0
0 år;Enke/enkemand;I alt;2012K4;København;0
0 år;Enke/enkemand;I alt;2012K4;Aalborg;0
0 år;Enke/enkemand;I alt;2012K4;Aarhus;0
0 år;Enke/enkemand;I alt;2012K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2012K4;Odense;0
0 år;Enke/enkemand;I alt;2012K4;Hele landet;0
0 år;Enke/enkemand;I alt;2013K4;København;0
0 år;Enke/enkemand;I alt;2013K4;Aalborg;0
0 år;Enke/enkemand;I alt;2013K4;Aarhus;0
0 år;Enke/enkemand;I alt;2013K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2013K4;Odense;0
0 år;Enke/enkemand;I alt;2013K4;Hele landet;0
0 år;Enke/enkemand;I alt;2014K4;København;0
0 år;Enke/enkemand;I alt;2014K4;Aalborg;0
0 år;Enke/enkemand;I alt;2014K4;Aarhus;0
0 år;Enke/enkemand;I alt;2014K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2014K4;Odense;0
0 år;Enke/enkemand;I alt;2014K4;Hele landet;0
0 år;Enke/enkemand;I alt;2015K4;København;0
0 år;Enke/enkemand;I alt;2015K4;Aalborg;0
0 år;Enke/enkemand;I alt;2015K4;Aarhus;0
0 år;Enke/enkemand;I alt;2015K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2015K4;Odense;0
0 år;Enke/enkemand;I alt;2015K4;Hele landet;0
0 år;Enke/enkemand;I alt;2016K4;København;0
0 år;Enke/enkemand;I alt;2016K4;Aalborg;0
0 år;Enke/enkemand;I alt;2016K4;Aarhus;0
0 år;Enke/enkemand;I alt;2016K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2016K4;Odense;0
0 år;Enke/enkemand;I alt;2016K4;Hele landet;0
0 år;Enke/enkemand;I alt;2017K4;København;0
0 år;Enke/enkemand;I alt;2017K4;Aalborg;0
0 år;Enke/enkemand;I alt;2017K4;Aarhus;0
0 år;Enke/enkemand;I alt;2017K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2017K4;Odense;0
0 år;Enke/enkemand;I alt;2017K4;Hele landet;0
0 år;Enke/enkemand;I alt;2018K4;København;0
0 år;Enke/enkemand;I alt;2018K4;Aalborg;0
0 år;Enke/enkemand;I alt;2018K4;Aarhus;0
0 år;Enke/enkemand;I alt;2018K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2018K4;Odense;0
0 år;Enke/enkemand;I alt;2018K4;Hele landet;0
0 år;Enke/enkemand;I alt;2019K4;København;0
0 år;Enke/enkemand;I alt;2019K4;Aalborg;0
0 år;Enke/enkemand;I alt;2019K4;Aarhus;0
0 år;Enke/enkemand;I alt;2019K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2019K4;Odense;0
0 år;Enke/enkemand;I alt;2019K4;Hele landet;0
0 år;Enke/enkemand;I alt;2020K4;København;0
0 år;Enke/enkemand;I alt;2020K4;Aalborg;0
0 år;Enke/enkemand;I alt;2020K4;Aarhus;0
0 år;Enke/enkemand;I alt;2020K4;Esbjerg;0
0 år;Enke/enkemand;I alt;2020K4;Odense;0
0 år;Enke/enkemand;I alt;2020K4;Hele landet;0
0 år;Fraskilt;I alt;2008K4;København;0
0 år;Fraskilt;I alt;2008K4;Aalborg;0
0 år;Fraskilt;I alt;2008K4;Aarhus;0
0 år;Fraskilt;I alt;2008K4;Esbjerg;0
0 år;Fraskilt;I alt;2008K4;Odense;0
0 år;Fraskilt;I alt;2008K4;Hele landet;0
0 år;Fraskilt;I alt;2009K4;København;0
0 år;Fraskilt;I alt;2009K4;Aalborg;0
0 år;Fraskilt;I alt;2009K4;Aarhus;0
0 år;Fraskilt;I alt;2009K4;Esbjerg;0
0 år;Fraskilt;I alt;2009K4;Odense;0
0 år;Fraskilt;I alt;2009K4;Hele landet;0
0 år;Fraskilt;I alt;2010K4;København;0
0 år;Fraskilt;I alt;2010K4;Aalborg;0
0 år;Fraskilt;I alt;2010K4;Aarhus;0
0 år;Fraskilt;I alt;2010K4;Esbjerg;0
0 år;Fraskilt;I alt;2010K4;Odense;0
0 år;Fraskilt;I alt;2010K4;Hele landet;0
0 år;Fraskilt;I alt;2011K4;København;0
0 år;Fraskilt;I alt;2011K4;Aalborg;0
0 år;Fraskilt;I alt;2011K4;Aarhus;0
0 år;Fraskilt;I alt;2011K4;Esbjerg;0
0 år;Fraskilt;I alt;2011K4;Odense;0
0 år;Fraskilt;I alt;2011K4;Hele landet;0
0 år;Fraskilt;I alt;2012K4;København;0
0 år;Fraskilt;I alt;2012K4;Aalborg;0
0 år;Fraskilt;I alt;2012K4;Aarhus;0
0 år;Fraskilt;I alt;2012K4;Esbjerg;0
0 år;Fraskilt;I alt;2012K4;Odense;0
0 år;Fraskilt;I alt;2012K4;Hele landet;0
0 år;Fraskilt;I alt;2013K4;København;0
0 år;Fraskilt;I alt;2013K4;Aalborg;0
0 år;Fraskilt;I alt;2013K4;Aarhus;0
0 år;Fraskilt;I alt;2013K4;Esbjerg;0
0 år;Fraskilt;I alt;2013K4;Odense;0
0 år;Fraskilt;I alt;2013K4;Hele landet;0
0 år;Fraskilt;I alt;2014K4;København;0
0 år;Fraskilt;I alt;2014K4;Aalborg;0
0 år;Fraskilt;I alt;2014K4;Aarhus;0
0 år;Fraskilt;I alt;2014K4;Esbjerg;0
0 år;Fraskilt;I alt;2014K4;Odense;0
0 år;Fraskilt;I alt;2014K4;Hele landet;0
0 år;Fraskilt;I alt;2015K4;København;0
0 år;Fraskilt;I alt;2015K4;Aalborg;0
0 år;Fraskilt;I alt;2015K4;Aarhus;0
0 år;Fraskilt;I alt;2015K4;Esbjerg;0
0 år;Fraskilt;I alt;2015K4;Odense;0
0 år;Fraskilt;I alt;2015K4;Hele landet;0
0 år;Fraskilt;I alt;2016K4;København;0
0 år;Fraskilt;I alt;2016K4;Aalborg;0
0 år;Fraskilt;I alt;2016K4;Aarhus;0
0 år;Fraskilt;I alt;2016K4;Esbjerg;0
0 år;Fraskilt;I alt;2016K4;Odense;0
0 år;Fraskilt;I alt;2016K4;Hele landet;0
0 år;Fraskilt;I alt;2017K4;København;0
0 år;Fraskilt;I alt;2017K4;Aalborg;0
0 år;Fraskilt;I alt;2017K4;Aarhus;0
0 år;Fraskilt;I alt;2017K4;Esbjerg;0
0 år;Fraskilt;I alt;2017K4;Odense;0
0 år;Fraskilt;I alt;2017K4;Hele landet;0
0 år;Fraskilt;I alt;2018K4;København;0
0 år;Fraskilt;I alt;2018K4;Aalborg;0
0 år;Fraskilt;I alt;2018K4;Aarhus;0
0 år;Fraskilt;I alt;2018K4;Esbjerg;0
0 år;Fraskilt;I alt;2018K4;Odense;0
0 år;Fraskilt;I alt;2018K4;Hele landet;0
0 år;Fraskilt;I alt;2019K4;København;0
0 år;Fraskilt;I alt;2019K4;Aalborg;0
0 år;Fraskilt;I alt;2019K4;Aarhus;0
0 år;Fraskilt;I alt;2019K4;Esbjerg;0
0 år;Fraskilt;I alt;2019K4;Odense;0
0 år;Fraskilt;I alt;2019K4;Hele landet;0
0 år;Fraskilt;I alt;2020K4;København;0
0 år;Fraskilt;I alt;2020K4;Aalborg;0
0 år;Fraskilt;I alt;2020K4;Aarhus;0
0 år;Fraskilt;I alt;2020K4;Esbjerg;0
0 år;Fraskilt;I alt;2020K4;Odense;0
0 år;Fraskilt;I alt;2020K4;Hele landet;0
0 år;I alt;I alt;2008K4;København;8129
0 år;I alt;I alt;2008K4;Aalborg;2328
0 år;I alt;I alt;2008K4;Aarhus;3867
0 år;I alt;I alt;2008K4;Esbjerg;1349
0 år;I alt;I alt;2008K4;Odense;2432
0 år;I alt;I alt;2008K4;Hele landet;65538
0 år;I alt;I alt;2009K4;København;8437
0 år;I alt;I alt;2009K4;Aalborg;2246
0 år;I alt;I alt;2009K4;Aarhus;3854
0 år;I alt;I alt;2009K4;Esbjerg;1239
0 år;I alt;I alt;2009K4;Odense;2354
0 år;I alt;I alt;2009K4;Hele landet;63725
0 år;I alt;I alt;2010K4;København;8910
0 år;I alt;I alt;2010K4;Aalborg;2278
0 år;I alt;I alt;2010K4;Aarhus;3979
0 år;I alt;I alt;2010K4;Esbjerg;1306
0 år;I alt;I alt;2010K4;Odense;2333
0 år;I alt;I alt;2010K4;Hele landet;63587
0 år;I alt;I alt;2011K4;København;8953
0 år;I alt;I alt;2011K4;Aalborg;2225
0 år;I alt;I alt;2011K4;Aarhus;3946
0 år;I alt;I alt;2011K4;Esbjerg;1190
0 år;I alt;I alt;2011K4;Odense;2204
0 år;I alt;I alt;2011K4;Hele landet;60673
0 år;I alt;I alt;2012K4;København;8536
0 år;I alt;I alt;2012K4;Aalborg;2128
0 år;I alt;I alt;2012K4;Aarhus;3965
0 år;I alt;I alt;2012K4;Esbjerg;1156
0 år;I alt;I alt;2012K4;Odense;2183
0 år;I alt;I alt;2012K4;Hele landet;58009
0 år;I alt;I alt;2013K4;København;8696
0 år;I alt;I alt;2013K4;Aalborg;2124
0 år;I alt;I alt;2013K4;Aarhus;3868
0 år;I alt;I alt;2013K4;Esbjerg;1191
0 år;I alt;I alt;2013K4;Odense;2179
0 år;I alt;I alt;2013K4;Hele landet;57041
0 år;I alt;I alt;2014K4;København;8680
0 år;I alt;I alt;2014K4;Aalborg;2064
0 år;I alt;I alt;2014K4;Aarhus;3943
0 år;I alt;I alt;2014K4;Esbjerg;1208
0 år;I alt;I alt;2014K4;Odense;2213
0 år;I alt;I alt;2014K4;Hele landet;56587
0 år;I alt;I alt;2015K4;København;9076
0 år;I alt;I alt;2015K4;Aalborg;2161
0 år;I alt;I alt;2015K4;Aarhus;4157
0 år;I alt;I alt;2015K4;Esbjerg;1165
0 år;I alt;I alt;2015K4;Odense;2242
0 år;I alt;I alt;2015K4;Hele landet;57844
0 år;I alt;I alt;2016K4;København;9616
0 år;I alt;I alt;2016K4;Aalborg;2462
0 år;I alt;I alt;2016K4;Aarhus;4578
0 år;I alt;I alt;2016K4;Esbjerg;1254
0 år;I alt;I alt;2016K4;Odense;2340
0 år;I alt;I alt;2016K4;Hele landet;61789
0 år;I alt;I alt;2017K4;København;9720
0 år;I alt;I alt;2017K4;Aalborg;2318
0 år;I alt;I alt;2017K4;Aarhus;4384
0 år;I alt;I alt;2017K4;Esbjerg;1225
0 år;I alt;I alt;2017K4;Odense;2192
0 år;I alt;I alt;2017K4;Hele landet;61431
0 år;I alt;I alt;2018K4;København;9721
0 år;I alt;I alt;2018K4;Aalborg;2292
0 år;I alt;I alt;2018K4;Aarhus;4569
0 år;I alt;I alt;2018K4;Esbjerg;1199
0 år;I alt;I alt;2018K4;Odense;2322
0 år;I alt;I alt;2018K4;Hele landet;62312
0 år;I alt;I alt;2019K4;København;9866
0 år;I alt;I alt;2019K4;Aalborg;2409
0 år;I alt;I alt;2019K4;Aarhus;4510
0 år;I alt;I alt;2019K4;Esbjerg;1198
0 år;I alt;I alt;2019K4;Odense;2253
0 år;I alt;I alt;2019K4;Hele landet;61439
0 år;I alt;I alt;2020K4;København;9578
0 år;I alt;I alt;2020K4;Aalborg;2385
0 år;I alt;I alt;2020K4;Aarhus;4513
0 år;I alt;I alt;2020K4;Esbjerg;1202
0 år;I alt;I alt;2020K4;Odense;2309
0 år;I alt;I alt;2020K4;Hele landet;61381
1 år;Ugift;I alt;2008K4;København;7190
1 år;Ugift;I alt;2008K4;Aalborg;2163
1 år;Ugift;I alt;2008K4;Aarhus;3688
1 år;Ugift;I alt;2008K4;Esbjerg;1247
1 år;Ugift;I alt;2008K4;Odense;2271
1 år;Ugift;I alt;2008K4;Hele landet;64570
1 år;Ugift;I alt;2009K4;København;7644
1 år;Ugift;I alt;2009K4;Aalborg;2345
1 år;Ugift;I alt;2009K4;Aarhus;3764
1 år;Ugift;I alt;2009K4;Esbjerg;1361
1 år;Ugift;I alt;2009K4;Odense;2403
1 år;Ugift;I alt;2009K4;Hele landet;66197
1 år;Ugift;I alt;2010K4;København;7744
1 år;Ugift;I alt;2010K4;Aalborg;2206
1 år;Ugift;I alt;2010K4;Aarhus;3743
1 år;Ugift;I alt;2010K4;Esbjerg;1242
1 år;Ugift;I alt;2010K4;Odense;2326
1 år;Ugift;I alt;2010K4;Hele landet;64300
1 år;Ugift;I alt;2011K4;København;8273
1 år;Ugift;I alt;2011K4;Aalborg;2227
1 år;Ugift;I alt;2011K4;Aarhus;3808
1 år;Ugift;I alt;2011K4;Esbjerg;1335
1 år;Ugift;I alt;2011K4;Odense;2284
1 år;Ugift;I alt;2011K4;Hele landet;64002
1 år;Ugift;I alt;2012K4;København;8341
1 år;Ugift;I alt;2012K4;Aalborg;2186
1 år;Ugift;I alt;2012K4;Aarhus;3783
1 år;Ugift;I alt;2012K4;Esbjerg;1207
1 år;Ugift;I alt;2012K4;Odense;2176
1 år;Ugift;I alt;2012K4;Hele landet;61063
1 år;Ugift;I alt;2013K4;København;7847
1 år;Ugift;I alt;2013K4;Aalborg;2095
1 år;Ugift;I alt;2013K4;Aarhus;3809
1 år;Ugift;I alt;2013K4;Esbjerg;1162
1 år;Ugift;I alt;2013K4;Odense;2135
1 år;Ugift;I alt;2013K4;Hele landet;58450
1 år;Ugift;I alt;2014K4;København;8060
1 år;Ugift;I alt;2014K4;Aalborg;2114
1 år;Ugift;I alt;2014K4;Aarhus;3737
1 år;Ugift;I alt;2014K4;Esbjerg;1215
1 år;Ugift;I alt;2014K4;Odense;2138
1 år;Ugift;I alt;2014K4;Hele landet;57545
1 år;Ugift;I alt;2015K4;København;7935
1 år;Ugift;I alt;2015K4;Aalborg;2036
1 år;Ugift;I alt;2015K4;Aarhus;3755
1 år;Ugift;I alt;2015K4;Esbjerg;1219
1 år;Ugift;I alt;2015K4;Odense;2130
1 år;Ugift;I alt;2015K4;Hele landet;57247
1 år;Ugift;I alt;2016K4;København;8306
1 år;Ugift;I alt;2016K4;Aalborg;2107
1 år;Ugift;I alt;2016K4;Aarhus;3936
1 år;Ugift;I alt;2016K4;Esbjerg;1174
1 år;Ugift;I alt;2016K4;Odense;2188
1 år;Ugift;I alt;2016K4;Hele landet;58465
1 år;Ugift;I alt;2017K4;København;8755
1 år;Ugift;I alt;2017K4;Aalborg;2394
1 år;Ugift;I alt;2017K4;Aarhus;4321
1 år;Ugift;I alt;2017K4;Esbjerg;1252
1 år;Ugift;I alt;2017K4;Odense;2250
1 år;Ugift;I alt;2017K4;Hele landet;62270
1 år;Ugift;I alt;2018K4;København;8792
1 år;Ugift;I alt;2018K4;Aalborg;2251
1 år;Ugift;I alt;2018K4;Aarhus;4144
1 år;Ugift;I alt;2018K4;Esbjerg;1236
1 år;Ugift;I alt;2018K4;Odense;2129
1 år;Ugift;I alt;2018K4;Hele landet;61756
1 år;Ugift;I alt;2019K4;København;8697
1 år;Ugift;I alt;2019K4;Aalborg;2230
1 år;Ugift;I alt;2019K4;Aarhus;4278
1 år;Ugift;I alt;2019K4;Esbjerg;1208
1 år;Ugift;I alt;2019K4;Odense;2254
1 år;Ugift;I alt;2019K4;Hele landet;62525
1 år;Ugift;I alt;2020K4;København;8725
1 år;Ugift;I alt;2020K4;Aalborg;2323
1 år;Ugift;I alt;2020K4;Aarhus;4144
1 år;Ugift;I alt;2020K4;Esbjerg;1216
1 år;Ugift;I alt;2020K4;Odense;2208
1 år;Ugift;I alt;2020K4;Hele landet;61650
1 år;Gift/separeret;I alt;2008K4;København;0
1 år;Gift/separeret;I alt;2008K4;Aalborg;0
1 år;Gift/separeret;I alt;2008K4;Aarhus;0
1 år;Gift/separeret;I alt;2008K4;Esbjerg;0
1 år;Gift/separeret;I alt;2008K4;Odense;0
1 år;Gift/separeret;I alt;2008K4;Hele landet;0
1 år;Gift/separeret;I alt;2009K4;København;0
1 år;Gift/separeret;I alt;2009K4;Aalborg;0
1 år;Gift/separeret;I alt;2009K4;Aarhus;0
1 år;Gift/separeret;I alt;2009K4;Esbjerg;0
1 år;Gift/separeret;I alt;2009K4;Odense;0
1 år;Gift/separeret;I alt;2009K4;Hele landet;0
1 år;Gift/separeret;I alt;2010K4;København;0
1 år;Gift/separeret;I alt;2010K4;Aalborg;0
1 år;Gift/separeret;I alt;2010K4;Aarhus;0
1 år;Gift/separeret;I alt;2010K4;Esbjerg;0
1 år;Gift/separeret;I alt;2010K4;Odense;0
1 år;Gift/separeret;I alt;2010K4;Hele landet;0
1 år;Gift/separeret;I alt;2011K4;København;0
1 år;Gift/separeret;I alt;2011K4;Aalborg;0
1 år;Gift/separeret;I alt;2011K4;Aarhus;0
1 år;Gift/separeret;I alt;2011K4;Esbjerg;0
1 år;Gift/separeret;I alt;2011K4;Odense;0
1 år;Gift/separeret;I alt;2011K4;Hele landet;0
1 år;Gift/separeret;I alt;2012K4;København;0
1 år;Gift/separeret;I alt;2012K4;Aalborg;0
1 år;Gift/separeret;I alt;2012K4;Aarhus;0
1 år;Gift/separeret;I alt;2012K4;Esbjerg;0
1 år;Gift/separeret;I alt;2012K4;Odense;0
1 år;Gift/separeret;I alt;2012K4;Hele landet;0
1 år;Gift/separeret;I alt;2013K4;København;0
1 år;Gift/separeret;I alt;2013K4;Aalborg;0
1 år;Gift/separeret;I alt;2013K4;Aarhus;0
1 år;Gift/separeret;I alt;2013K4;Esbjerg;0
1 år;Gift/separeret;I alt;2013K4;Odense;0
1 år;Gift/separeret;I alt;2013K4;Hele landet;0
1 år;Gift/separeret;I alt;2014K4;København;0
1 år;Gift/separeret;I alt;2014K4;Aalborg;0
1 år;Gift/separeret;I alt;2014K4;Aarhus;0
1 år;Gift/separeret;I alt;2014K4;Esbjerg;0
1 år;Gift/separeret;I alt;2014K4;Odense;0
1 år;Gift/separeret;I alt;2014K4;Hele landet;0
1 år;Gift/separeret;I alt;2015K4;København;0
1 år;Gift/separeret;I alt;2015K4;Aalborg;0
1 år;Gift/separeret;I alt;2015K4;Aarhus;0
1 år;Gift/separeret;I alt;2015K4;Esbjerg;0
1 år;Gift/separeret;I alt;2015K4;Odense;0
1 år;Gift/separeret;I alt;2015K4;Hele landet;0
1 år;Gift/separeret;I alt;2016K4;København;0
1 år;Gift/separeret;I alt;2016K4;Aalborg;0
1 år;Gift/separeret;I alt;2016K4;Aarhus;0
1 år;Gift/separeret;I alt;2016K4;Esbjerg;0
1 år;Gift/separeret;I alt;2016K4;Odense;0
1 år;Gift/separeret;I alt;2016K4;Hele landet;0
1 år;Gift/separeret;I alt;2017K4;København;0
1 år;Gift/separeret;I alt;2017K4;Aalborg;0
1 år;Gift/separeret;I alt;2017K4;Aarhus;0
1 år;Gift/separeret;I alt;2017K4;Esbjerg;0
1 år;Gift/separeret;I alt;2017K4;Odense;0
1 år;Gift/separeret;I alt;2017K4;Hele landet;0
1 år;Gift/separeret;I alt;2018K4;København;0
1 år;Gift/separeret;I alt;2018K4;Aalborg;0
1 år;Gift/separeret;I alt;2018K4;Aarhus;0
1 år;Gift/separeret;I alt;2018K4;Esbjerg;0
1 år;Gift/separeret;I alt;2018K4;Odense;0
1 år;Gift/separeret;I alt;2018K4;Hele landet;0
1 år;Gift/separeret;I alt;2019K4;København;0
1 år;Gift/separeret;I alt;2019K4;Aalborg;0
1 år;Gift/separeret;I alt;2019K4;Aarhus;0
1 år;Gift/separeret;I alt;2019K4;Esbjerg;0
1 år;Gift/separeret;I alt;2019K4;Odense;0
1 år;Gift/separeret;I alt;2019K4;Hele landet;0
1 år;Gift/separeret;I alt;2020K4;København;0
1 år;Gift/separeret;I alt;2020K4;Aalborg;0
1 år;Gift/separeret;I alt;2020K4;Aarhus;0
1 år;Gift/separeret;I alt;2020K4;Esbjerg;0
1 år;Gift/separeret;I alt;2020K4;Odense;0
1 år;Gift/separeret;I alt;2020K4;Hele landet;0
1 år;Enke/enkemand;I alt;2008K4;København;0
1 år;Enke/enkemand;I alt;2008K4;Aalborg;0
1 år;Enke/enkemand;I alt;2008K4;Aarhus;0
1 år;Enke/enkemand;I alt;2008K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2008K4;Odense;0
1 år;Enke/enkemand;I alt;2008K4;Hele landet;0
1 år;Enke/enkemand;I alt;2009K4;København;0
1 år;Enke/enkemand;I alt;2009K4;Aalborg;0
1 år;Enke/enkemand;I alt;2009K4;Aarhus;0
1 år;Enke/enkemand;I alt;2009K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2009K4;Odense;0
1 år;Enke/enkemand;I alt;2009K4;Hele landet;0
1 år;Enke/enkemand;I alt;2010K4;København;0
1 år;Enke/enkemand;I alt;2010K4;Aalborg;0
1 år;Enke/enkemand;I alt;2010K4;Aarhus;0
1 år;Enke/enkemand;I alt;2010K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2010K4;Odense;0
1 år;Enke/enkemand;I alt;2010K4;Hele landet;0
1 år;Enke/enkemand;I alt;2011K4;København;0
1 år;Enke/enkemand;I alt;2011K4;Aalborg;0
1 år;Enke/enkemand;I alt;2011K4;Aarhus;0
1 år;Enke/enkemand;I alt;2011K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2011K4;Odense;0
1 år;Enke/enkemand;I alt;2011K4;Hele landet;0
1 år;Enke/enkemand;I alt;2012K4;København;0
1 år;Enke/enkemand;I alt;2012K4;Aalborg;0
1 år;Enke/enkemand;I alt;2012K4;Aarhus;0
1 år;Enke/enkemand;I alt;2012K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2012K4;Odense;0
1 år;Enke/enkemand;I alt;2012K4;Hele landet;0
1 år;Enke/enkemand;I alt;2013K4;København;0
1 år;Enke/enkemand;I alt;2013K4;Aalborg;0
1 år;Enke/enkemand;I alt;2013K4;Aarhus;0
1 år;Enke/enkemand;I alt;2013K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2013K4;Odense;0
1 år;Enke/enkemand;I alt;2013K4;Hele landet;0
1 år;Enke/enkemand;I alt;2014K4;København;0
1 år;Enke/enkemand;I alt;2014K4;Aalborg;0
1 år;Enke/enkemand;I alt;2014K4;Aarhus;0
1 år;Enke/enkemand;I alt;2014K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2014K4;Odense;0
1 år;Enke/enkemand;I alt;2014K4;Hele landet;0
1 år;Enke/enkemand;I alt;2015K4;København;0
1 år;Enke/enkemand;I alt;2015K4;Aalborg;0
1 år;Enke/enkemand;I alt;2015K4;Aarhus;0
1 år;Enke/enkemand;I alt;2015K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2015K4;Odense;0
1 år;Enke/enkemand;I alt;2015K4;Hele landet;0
1 år;Enke/enkemand;I alt;2016K4;København;0
1 år;Enke/enkemand;I alt;2016K4;Aalborg;0
1 år;Enke/enkemand;I alt;2016K4;Aarhus;0
1 år;Enke/enkemand;I alt;2016K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2016K4;Odense;0
1 år;Enke/enkemand;I alt;2016K4;Hele landet;0
1 år;Enke/enkemand;I alt;2017K4;København;0
1 år;Enke/enkemand;I alt;2017K4;Aalborg;0
1 år;Enke/enkemand;I alt;2017K4;Aarhus;0
1 år;Enke/enkemand;I alt;2017K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2017K4;Odense;0
1 år;Enke/enkemand;I alt;2017K4;Hele landet;0
1 år;Enke/enkemand;I alt;2018K4;København;0
1 år;Enke/enkemand;I alt;2018K4;Aalborg;0
1 år;Enke/enkemand;I alt;2018K4;Aarhus;0
1 år;Enke/enkemand;I alt;2018K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2018K4;Odense;0
1 år;Enke/enkemand;I alt;2018K4;Hele landet;0
1 år;Enke/enkemand;I alt;2019K4;København;0
1 år;Enke/enkemand;I alt;2019K4;Aalborg;0
1 år;Enke/enkemand;I alt;2019K4;Aarhus;0
1 år;Enke/enkemand;I alt;2019K4;Esbjerg;0
1 år;Enke/enkemand;I alt;2019K4;Odense;0
1 år;Enke/enkemand;I alt;2019K4;Hele landet;0
1 år;Enke/enkemand;I alt;2020K4;København;0
1 år;Enke/enkemand;I alt;2020K4;Aalborg;0
1 år;Enke/enkemand;I alt;2020K4;Aarhus;0
